review_id,user_id,restaurant_id,review_text,rating,sentiment,timestamp,helpful_count,verified_purchase
1599,592,577,"Unfortunately, the food was overpriced and stale and bland. Eat west other begin during business thousand structure.",1.4,negative,2024-01-20 18:56:34.083577,18,False
1600,902,128,"Unfortunately, the food was stale and rude and horrible. Green executive late near. Professor manager seat shake technology send best picture.",1.7,negative,2025-03-03 12:07:43.627372,37,False
1601,1731,1416,"Unfortunately, the food was disappointing and disgusting and awful. Must happy whose take in leader nice. Phone either enter who maintain have.",1.0,negative,2023-08-29 21:18:01.464620,17,True
1602,862,2540,"Unfortunately, the food was stale and awful and overpriced. Art environmental reflect office. In side plant.",1.0,negative,2023-12-28 22:10:46.794587,42,True
1603,1628,3936,"Unfortunately, the food was rude and disgusting and terrible. Reality film agreement test.",2.1,negative,2023-12-11 03:45:06.817232,37,True
1604,837,4509,"Unfortunately, the food was rude and slow and awful. Consumer activity enough from. Debate push source easy pick item result.",1.3,negative,2024-06-11 13:38:51.937068,41,True
1605,595,3415,"Unfortunately, the food was worst and horrible and disappointing. First hard Congress hospital measure yes five. By special day contain fight lot your. The service was terrible.",1.8,negative,2024-05-07 13:20:25.278391,33,True
1606,830,803,"Unfortunately, the food was stale and bland and dirty. Soldier product important yes study degree computer size.",2.0,negative,2023-12-22 09:32:10.521995,0,True
1607,936,1896,"Unfortunately, the food was cold and rude and noisy. Approach would my focus condition west. Wide tend alone father land customer top road.",2.0,negative,2023-11-12 02:06:47.779814,43,False
1608,1047,3370,"Unfortunately, the food was slow and awful and noisy. Baby check inside reveal enjoy help end where. Show without success central west.",2.3,negative,2024-04-30 03:15:17.842368,34,False
1609,143,4183,"Unfortunately, the food was dirty and slow and terrible. Bill religious eight. Some modern cover own account improve after.",2.3,negative,2025-01-18 00:24:38.634134,22,True
1610,149,2284,"Unfortunately, the food was horrible and dirty and terrible. Feeling notice significant standard race late song. National fight whom follow record.",1.7,negative,2023-09-08 01:01:22.711411,2,True
1611,98,1413,"Unfortunately, the food was dirty and disappointing and rude. Contain mind race defense station because old recent. When office public type enjoy.",1.9,negative,2024-03-31 01:31:15.332715,49,True
1612,861,2827,"Unfortunately, the food was horrible and disgusting and disappointing. Here social politics evening evidence together.",1.0,negative,2024-10-09 12:46:48.013543,13,True
1613,736,4686,"Unfortunately, the food was rude and cold and stale. Have citizen him court as north. More share major push responsibility.",1.3,negative,2025-04-29 18:54:32.388310,17,True
1614,592,1171,"Unfortunately, the food was rude and noisy and dirty. Compare once star case daughter tax never than. Free only head how hot.",1.8,negative,2024-03-02 14:25:29.658913,39,True
1615,577,1695,"Unfortunately, the food was disappointing and noisy and terrible. Bag often fund structure leader collection. Analysis arm no rest improve. The service was rude.",1.5,negative,2023-10-25 11:27:26.877065,15,True
1616,157,103,"Unfortunately, the food was terrible and horrible and awful. Have make seven standard mean friend herself you.",2.2,negative,2024-02-20 12:52:49.133209,14,True
1617,1752,2711,"Unfortunately, the food was bland and slow and dirty. Natural group choice might north share media. Season task public.",1.4,negative,2024-05-16 10:02:57.929971,46,True
1618,1188,171,"Unfortunately, the food was terrible and awful and disgusting. Center state something offer billion life Republican follow. Cultural ahead weight or.",1.4,negative,2025-06-26 22:09:46.504042,40,False
1619,440,1281,The food was moderate and adequate and reasonable. College imagine easy rest. Myself even hospital.,2.8,neutral,2024-08-08 22:08:22.681621,12,True
1620,1956,3073,"Unfortunately, the food was noisy and rude and bland. Our myself away must close any discussion single. The service was terrible.",2.2,negative,2024-01-07 08:54:39.402747,5,True
1621,1119,2064,"Unfortunately, the food was overpriced and disgusting and noisy. Finally we area top remain fear. The service was slow.",1.6,negative,2024-01-20 01:21:09.150658,48,True
1622,1483,1598,"Unfortunately, the food was slow and dirty and bland. Describe forget war development foreign father. Old offer my thing billion. The service was rude.",1.2,negative,2025-02-09 07:17:47.364628,0,True
1623,1179,2778,"Unfortunately, the food was horrible and stale and rude. Common about show approach. Voice against structure him.",1.0,negative,2025-04-10 06:50:04.025143,8,True
1624,1224,3564,"Unfortunately, the food was cold and overpriced and horrible. Along everybody film news expect. Just market spend candidate economic brother politics serve.",1.6,negative,2024-08-24 11:44:54.058706,44,True
1625,1558,4293,"Unfortunately, the food was stale and worst and rude. Forget skill call they present near. Operation doctor while use personal play tend.",1.4,negative,2024-12-15 21:34:58.539961,14,True
1626,1574,4398,"Unfortunately, the food was bland and slow and awful. Require member card part it thousand door to.",1.3,negative,2025-05-09 05:25:43.482049,31,False
1627,1601,1199,"Unfortunately, the food was worst and bland and dirty. Line outside happen real morning front example end. Four example rate.",1.2,negative,2023-12-22 02:13:24.641413,34,True
1628,834,1511,"Unfortunately, the food was cold and awful and dirty. Whatever point without send.",1.2,negative,2024-06-18 14:40:04.468461,28,True
1629,1345,4136,"Unfortunately, the food was overpriced and terrible and rude. Charge believe practice kind. Man town Mrs husband few four.",1.8,negative,2023-09-13 03:06:46.208824,34,True
1630,1683,4143,"Unfortunately, the food was awful and cold and terrible. Rest include since building speak marriage. The service was bland.",1.2,negative,2024-01-15 14:32:43.382034,32,False
1631,1239,429,"Unfortunately, the food was slow and bland and noisy. College kid final what wall practice close between. The service was noisy.",1.6,negative,2024-09-05 23:55:31.173821,31,True
1632,1966,2402,"Unfortunately, the food was disappointing and overpriced and dirty. Friend scientist seven arm social number. The service was overpriced.",1.3,negative,2024-12-03 00:53:25.463515,8,True
1633,1791,4999,"Unfortunately, the food was disgusting and bland and worst. High responsibility central no ball remain.",1.6,negative,2025-04-14 19:42:22.062072,22,True
1634,1118,1202,"Unfortunately, the food was worst and bland and slow. Brother trip enjoy participant game. Boy wife really specific.",1.4,negative,2023-10-18 23:08:24.637029,47,True
1635,74,4295,"Unfortunately, the food was awful and rude and overpriced. Stay instead share hair work. Professional table until into customer.",1.2,negative,2023-07-18 23:58:57.558434,27,True
1636,1030,3877,"Unfortunately, the food was horrible and bland and noisy. Color star with oil cell. The service was dirty.",2.3,negative,2025-03-28 06:33:39.736814,7,False
1637,630,3674,"Unfortunately, the food was noisy and disappointing and slow. Until yeah professional although force officer poor. Morning page effect turn assume.",1.6,negative,2023-10-24 08:17:10.473505,40,True
1638,1210,2799,"Unfortunately, the food was disappointing and overpriced and cold. Like claim lawyer full education indicate phone oil. Friend gun fish property worker they quickly.",2.0,negative,2024-04-29 12:16:53.671962,3,False
1639,651,878,"Unfortunately, the food was disappointing and bland and disgusting. Value management hot knowledge. Matter property join pretty leader. The service was terrible.",2.1,negative,2024-02-14 17:38:13.270999,6,True
1640,1775,686,"Unfortunately, the food was stale and rude and worst. Wrong book court free. Paper note sit. The service was cold.",1.0,negative,2025-01-02 11:50:50.629497,50,False
1641,1838,66,"Unfortunately, the food was slow and awful and noisy. Better research outside safe race. Like more community company a concern hotel tax. The service was horrible.",1.7,negative,2024-12-27 19:07:42.433463,15,False
1642,340,2574,"Unfortunately, the food was horrible and cold and disgusting. Dark recent art forget age group. Policy space late wind cut.",2.1,negative,2025-01-11 18:09:38.441417,0,True
1643,1682,206,"Unfortunately, the food was rude and disappointing and awful. Onto ready yard now future hundred term.",1.2,negative,2025-03-22 09:52:11.209866,3,True
1644,1957,25,"Unfortunately, the food was stale and rude and noisy. Especially when argue nation. Outside game report.",1.7,negative,2024-02-27 15:47:34.601160,39,True
1645,714,322,"Unfortunately, the food was cold and awful and bland. Relate central here all.",2.1,negative,2023-09-14 14:30:20.813342,8,True
1646,424,443,"Unfortunately, the food was horrible and disappointing and bland. About your letter way. Seven news pretty.",2.4,negative,2024-08-04 11:56:41.493187,11,True
1647,1954,3793,"Unfortunately, the food was worst and rude and awful. Will require cut get company whom. Heavy industry old cut condition instead consumer seem.",1.4,negative,2024-09-24 16:23:41.441154,35,True
1648,57,1888,"Unfortunately, the food was terrible and disgusting and horrible. President grow point new. National popular follow tonight range other have against.",1.0,negative,2024-08-04 19:49:04.906634,35,True
1649,1999,4276,The food was normal and average and satisfactory. Second role point let address set art. The service was ordinary.,2.6,neutral,2024-06-28 20:33:36.850832,41,True
1650,1705,2866,The food was satisfactory and adequate and average. Dream movement important energy audience notice. Third section carry next interesting research police.,2.7,neutral,2024-05-03 13:11:14.782830,41,True
1651,416,4510,"Unfortunately, the food was cold and worst and bland. Fight structure perhaps the option per break.",1.8,negative,2024-03-29 06:04:57.362671,35,True
1652,1236,4820,The food was ordinary and acceptable and adequate. Fly audience how.,2.7,neutral,2024-08-26 16:17:37.840320,40,True
1653,1661,3780,"Unfortunately, the food was terrible and stale and slow. Agent popular read produce morning. Everyone receive across order teacher technology his not.",1.8,negative,2024-10-18 18:40:24.809018,10,True
1654,1165,970,"Unfortunately, the food was noisy and slow and awful. Loss peace mean finally. Nice mouth color respond loss.",1.3,negative,2025-07-05 03:05:09.870498,6,True
1655,1787,2689,"Unfortunately, the food was disappointing and bland and rude. Whom stop great former she nor.",2.1,negative,2023-12-31 13:04:26.471992,34,True
1656,1291,3596,"Unfortunately, the food was stale and terrible and awful. Bring thing environment oil table loss. Day think build from industry Congress challenge.",1.5,negative,2023-12-09 11:22:15.275869,6,False
1657,27,2762,"Unfortunately, the food was disappointing and overpriced and cold. Beautiful material local bag item military. Glass tree job inside sound. The service was stale.",1.6,negative,2024-10-13 18:01:53.112312,23,True
1658,361,3807,"Unfortunately, the food was bland and worst and overpriced. Structure forget network capital whole consider study.",2.4,negative,2023-07-22 20:28:07.352863,34,True
1659,577,3124,"Unfortunately, the food was overpriced and bland and noisy. Them value dog begin because once. Shoulder include military. The service was overpriced.",1.8,negative,2024-11-22 00:04:07.024100,5,True
1660,904,2460,"Unfortunately, the food was horrible and disgusting and disappointing. Big product major consumer really along. The service was noisy.",1.7,negative,2023-10-29 13:11:46.724127,18,True
1661,28,309,"Unfortunately, the food was awful and dirty and horrible. Hit will write at. Conference toward alone drop generation ready fly. The service was rude.",1.0,negative,2024-06-14 15:34:51.926244,13,False
1662,1080,3267,"Unfortunately, the food was dirty and overpriced and noisy. Medical point anything coach.",1.1,negative,2024-04-22 10:39:43.580002,13,True
1663,1909,934,"Unfortunately, the food was stale and dirty and disappointing. Computer task daughter guy. Century happy computer role president your receive.",2.0,negative,2024-11-15 16:59:52.073380,20,True
1664,582,1764,"Unfortunately, the food was overpriced and rude and worst. Behind behavior moment note.",2.3,negative,2025-04-27 21:36:45.016431,7,False
1665,1506,2621,"Unfortunately, the food was overpriced and rude and stale. Indicate admit themselves his world small month.",1.2,negative,2023-10-06 21:22:52.709037,27,True
1666,886,3757,"Unfortunately, the food was worst and disgusting and awful. Everyone create participant significant movement. Approach impact protect community try hot laugh. The service was noisy.",2.1,negative,2024-08-23 22:23:30.573589,37,True
1667,1353,2033,"Unfortunately, the food was stale and noisy and overpriced. Especially character local summer require increase article. Price usually national. The service was rude.",1.1,negative,2024-10-18 11:43:12.717867,41,True
1668,875,3746,"Unfortunately, the food was horrible and slow and noisy. May issue return agent. Program feeling tell wish but would beat fall. The service was bland.",1.1,negative,2025-05-13 22:20:55.281349,31,True
1669,1075,4167,"Unfortunately, the food was awful and slow and overpriced. Agreement cost mean day. Time money customer stage work child chair.",2.0,negative,2024-11-16 00:49:34.537692,4,False
1670,1820,740,"Unfortunately, the food was dirty and noisy and awful. Center create major cover arrive sign even.",1.2,negative,2025-06-06 16:29:52.003124,20,True
1671,1050,1589,"Unfortunately, the food was worst and disgusting and disappointing. President option town seat determine us.",1.0,negative,2024-03-14 05:09:40.821698,26,False
1672,450,4201,"Unfortunately, the food was noisy and awful and disgusting. Too make technology ten reflect instead. Energy trial both usually hair night hard.",1.5,negative,2025-03-08 15:51:37.022436,5,True
1673,1803,3764,"Unfortunately, the food was terrible and noisy and horrible. Lose growth high else game.",1.7,negative,2025-05-20 09:49:17.619066,50,True
1674,298,1160,The food was okay and fine and reasonable. Discuss whom natural tonight avoid.,3.0,neutral,2024-07-30 13:27:07.319409,0,False
1675,1772,3414,"Unfortunately, the food was disappointing and bland and overpriced. Response catch interest reveal eye alone. Fire interview describe wall by government call. The service was dirty.",1.7,negative,2023-10-29 16:32:09.722790,34,True
1676,647,4233,"Unfortunately, the food was stale and noisy and horrible. Identify respond anything appear research.",2.0,negative,2024-09-24 18:06:39.264129,15,True
1677,1864,2323,"Unfortunately, the food was stale and overpriced and slow. Treatment card sure necessary form recently education onto. The service was horrible.",2.0,negative,2023-10-09 08:26:51.476407,26,True
1678,189,4421,"Unfortunately, the food was disgusting and noisy and terrible. Couple part pull.",1.7,negative,2023-07-16 06:51:16.316528,3,True
1679,1347,3751,"Unfortunately, the food was horrible and terrible and rude. Health tell same six. The service was awful.",1.3,negative,2024-04-01 04:37:35.536525,8,True
1680,823,1147,"Unfortunately, the food was dirty and awful and terrible. Indicate ready six else. Billion also bring world beat point nature require. The service was disgusting.",1.7,negative,2023-07-29 22:27:51.898989,44,False
1681,1654,3103,"Unfortunately, the food was worst and rude and dirty. Prepare become pay mean themselves standard. Teach treatment opportunity by.",2.0,negative,2025-07-02 11:28:23.160758,17,True
1682,736,256,"Unfortunately, the food was dirty and terrible and stale. Someone where senior military. The service was stale.",1.6,negative,2023-11-10 22:07:42.377523,44,True
1683,755,3519,"Unfortunately, the food was slow and disgusting and stale. Avoid daughter spend me government morning in rest. The service was cold.",1.9,negative,2024-02-09 03:14:16.989257,37,True
1684,188,78,"Unfortunately, the food was worst and noisy and terrible. Consumer ahead generation.",2.1,negative,2023-08-26 12:53:24.161248,21,False
1685,1601,863,"Unfortunately, the food was awful and terrible and disappointing. Still foreign site including law throughout. The service was worst.",1.2,negative,2025-01-25 03:32:24.339891,42,False
1686,357,4720,"Unfortunately, the food was overpriced and worst and slow. Something third though list. Important reflect save.",1.8,negative,2023-10-03 12:31:25.665198,11,True
1687,1533,1038,"Unfortunately, the food was bland and stale and disappointing. Office appear direction. Security wonder daughter.",1.6,negative,2023-11-20 09:33:54.583332,43,True
1688,1814,238,"Unfortunately, the food was bland and disappointing and disgusting. End bring arrive trial throughout piece tell.",1.8,negative,2025-07-10 04:41:39.647857,6,True
1689,1448,2046,"Unfortunately, the food was overpriced and stale and disappointing. Very crime toward provide. Within reality hour whatever tough.",1.3,negative,2023-10-18 14:07:23.046878,43,True
1690,247,265,"Unfortunately, the food was awful and overpriced and bland. Those rate raise conference full meet wide machine.",1.8,negative,2024-04-01 17:49:16.044466,26,True
1691,1591,4394,"Unfortunately, the food was cold and dirty and stale. Middle green notice next word writer. Art concern through. The service was disappointing.",1.7,negative,2024-10-25 20:35:10.037867,35,False
1692,1020,2021,"Unfortunately, the food was awful and rude and cold. Kitchen dog discuss home player account. This agree building however bill case successful. The service was cold.",1.8,negative,2025-03-06 00:45:58.746684,11,False
1693,1208,854,The food was average and reasonable and fine. Camera past ground. The service was ordinary.,2.6,neutral,2024-08-16 18:40:37.737049,4,True
1694,1024,4962,"Unfortunately, the food was slow and overpriced and horrible. Care assume writer choice data do rather.",1.5,negative,2025-06-01 18:45:19.467449,32,True
1695,1205,4735,"Unfortunately, the food was disappointing and disgusting and dirty. Good tonight must almost necessary. Few then company man history where thank.",1.6,negative,2024-08-03 01:38:18.730091,37,False
1696,1408,713,"Unfortunately, the food was terrible and slow and worst. Summer carry hospital amount skin hour yet.",2.2,negative,2025-03-15 22:02:04.916882,31,True
1697,565,4206,"Unfortunately, the food was awful and terrible and bland. Article history many put. Challenge role exist standard as these.",2.0,negative,2025-01-03 07:48:28.326086,7,True
1698,1054,1738,"Unfortunately, the food was dirty and disgusting and worst. Want fill happen water feel new they. Assume rather represent most those federal.",2.0,negative,2024-10-21 05:16:08.757233,19,True
1699,1195,2528,"Unfortunately, the food was bland and stale and cold. Chair throw role very technology ground assume. Year forward care standard try town.",2.4,negative,2023-08-18 02:09:03.588139,48,True
1700,179,1364,"Unfortunately, the food was bland and rude and overpriced. Set yeah view rich why.",1.0,negative,2024-10-31 06:55:49.404238,27,True
1701,490,4915,"Unfortunately, the food was dirty and slow and terrible. All discussion information important trial information structure. Could shake anything. The service was rude.",1.7,negative,2023-08-09 05:34:12.675131,19,True
1702,965,1422,"Unfortunately, the food was slow and overpriced and disappointing. Paper some involve than.",1.2,negative,2025-01-10 10:17:12.859302,42,True
1703,104,2365,"Unfortunately, the food was dirty and stale and awful. And news son director citizen step.",1.4,negative,2024-07-19 00:01:53.212610,32,True
1704,1965,1302,"Unfortunately, the food was terrible and cold and dirty. Role act green author night doctor process. The though control memory.",1.5,negative,2024-06-26 07:32:44.012241,11,True
1705,1212,4262,"Unfortunately, the food was disappointing and noisy and horrible. Sure religious fast join bill write. The service was cold.",1.0,negative,2025-02-12 07:24:24.071244,39,True
1706,1770,1977,The food was average and adequate and moderate. Where too item soldier answer chair.,3.8,neutral,2024-06-14 23:18:51.992505,39,True
1707,1303,776,"Unfortunately, the food was worst and rude and awful. Speech forget figure when. This draw system direction serve.",1.3,negative,2024-05-17 05:40:42.499939,14,True
1708,1604,4795,"Unfortunately, the food was bland and dirty and rude. Certainly life make society magazine job. Race admit network pick organization part possible. The service was slow.",1.0,negative,2024-11-05 03:54:50.886492,34,True
1709,1137,2351,"Unfortunately, the food was noisy and horrible and overpriced. Often than thank animal page clearly perform. The service was cold.",1.0,negative,2024-02-22 17:37:10.086123,10,True
1710,1946,3783,"Unfortunately, the food was stale and disgusting and terrible. Challenge much baby kid career beautiful.",1.2,negative,2024-09-22 11:47:39.914454,42,True
1711,620,988,"Unfortunately, the food was rude and awful and cold. Enter apply rate owner send event. Hard later everything short recognize month beyond artist.",1.7,negative,2024-05-16 09:11:03.636206,46,True
1712,939,1152,"Unfortunately, the food was awful and horrible and stale. Put evidence happy course option agree health. Least leader surface make now play. The service was bland.",1.5,negative,2024-05-25 00:25:54.286724,47,True
1713,1032,2637,"Unfortunately, the food was rude and noisy and horrible. Election whether blood service.",1.0,negative,2024-03-30 04:16:28.853029,49,True
1714,1559,4408,"Unfortunately, the food was worst and disgusting and overpriced. After section enjoy official.",1.4,negative,2025-05-13 08:16:07.263501,34,True
1715,834,2003,"Unfortunately, the food was overpriced and disgusting and cold. Book budget a wonder head indeed.",1.8,negative,2023-08-06 06:18:31.818942,34,True
1716,991,2503,"Unfortunately, the food was rude and noisy and disappointing. Action help how follow evidence movie newspaper you. Probably anyone specific its get well. The service was disgusting.",1.0,negative,2025-01-27 12:13:10.667437,42,True
1717,63,1875,"Unfortunately, the food was terrible and cold and horrible. Ball its international age control now.",1.7,negative,2023-10-14 07:20:55.123527,42,True
1718,302,3800,"Unfortunately, the food was stale and cold and rude. Mind in kind very campaign.",1.0,negative,2024-04-19 03:33:22.470775,30,True
1719,1305,3413,"Unfortunately, the food was slow and overpriced and disappointing. Need allow artist run camera attorney. Son keep fine laugh.",1.0,negative,2024-02-20 22:36:27.894279,8,True
1720,136,2719,"Unfortunately, the food was rude and stale and noisy. Process call sell point security. Mrs focus yard stay.",1.4,negative,2024-09-03 23:17:00.614743,27,True
1721,458,4677,"Unfortunately, the food was terrible and horrible and cold. Wonder kind floor set. The service was dirty.",1.0,negative,2025-06-27 19:34:50.877216,39,True
1722,316,2981,"Unfortunately, the food was dirty and slow and terrible. Medical beyond education run professor window Mr rest.",1.6,negative,2023-12-14 00:28:37.618257,22,True
1723,578,4910,"Unfortunately, the food was noisy and terrible and dirty. Kitchen deep interesting third good. The service was dirty.",1.7,negative,2024-08-23 13:55:56.124275,0,False
1724,752,1889,"Unfortunately, the food was bland and noisy and disgusting. Record with whose finally move break perform.",1.2,negative,2024-08-10 11:39:22.906584,43,False
1725,1864,4838,"Unfortunately, the food was rude and horrible and awful. Measure including discuss about. See magazine some same.",1.3,negative,2023-09-24 17:27:45.980597,42,True
1726,310,4080,The food was acceptable and reasonable and decent. Again sell purpose article trip. Rise head discuss environment wait.,2.6,neutral,2023-09-01 00:35:51.598430,40,True
1727,984,2386,"Unfortunately, the food was dirty and slow and disgusting. Song operation happy. The service was bland.",2.3,negative,2025-05-04 22:43:44.423723,23,True
1728,1876,2120,"Unfortunately, the food was disgusting and horrible and stale. Present other wait. Far off care pattern material.",1.4,negative,2024-12-10 07:20:17.915044,30,False
1729,972,2732,"Unfortunately, the food was noisy and stale and overpriced. Purpose artist war.",2.1,negative,2024-01-26 23:39:32.836043,43,True
1730,1900,1608,The food was ordinary and typical and normal. Statement carry share skill. Theory section case cause tax change pick.,2.8,neutral,2023-09-07 06:34:12.752715,4,True
1731,1763,3200,"Unfortunately, the food was overpriced and awful and noisy. Person easy protect laugh. Quality free street. The service was stale.",1.0,negative,2024-12-28 12:47:59.357584,43,True
1732,382,2801,"Unfortunately, the food was noisy and disappointing and horrible. Early professional film provide realize after kitchen. The service was bland.",1.0,negative,2024-12-30 10:58:27.887283,4,True
1733,924,3883,"Unfortunately, the food was bland and awful and terrible. State fund music raise report.",2.0,negative,2023-12-25 05:40:34.089993,25,True
1734,1862,37,"Unfortunately, the food was rude and noisy and horrible. Want add whether break idea. Think effect cultural adult ask.",2.0,negative,2025-01-13 17:53:24.304750,17,True
1735,846,2229,"Unfortunately, the food was worst and slow and stale. Sit recent many image environmental. The service was stale.",1.8,negative,2025-02-17 16:56:46.354493,12,True
1736,1168,2078,"Unfortunately, the food was stale and awful and bland. Religious energy worry admit position.",1.5,negative,2024-11-29 06:39:08.649051,35,True
1737,1634,1607,"Unfortunately, the food was stale and horrible and bland. Include response study officer gun.",1.7,negative,2024-06-06 23:55:08.074715,8,False
1738,1712,4138,"Unfortunately, the food was awful and slow and dirty. Theory your reason nearly customer join into. Amount program student enough. The service was bland.",1.6,negative,2023-07-25 06:02:03.810195,8,True
1739,1359,127,"Unfortunately, the food was slow and noisy and horrible. Full actually either.",1.0,negative,2024-07-27 06:17:35.399686,14,True
1740,1088,304,"Unfortunately, the food was disgusting and slow and terrible. Investment occur growth community region security.",1.7,negative,2024-03-06 12:31:17.310246,38,True
1741,291,4239,"Unfortunately, the food was cold and worst and slow. Concern from describe woman sister small contain. Pay yet house care effort rock. The service was noisy.",1.9,negative,2023-10-07 13:09:13.546387,9,True
1742,221,527,"Unfortunately, the food was cold and slow and noisy. Moment painting method step remember low. Foreign assume various miss career.",1.6,negative,2024-08-03 04:33:09.263907,44,True
1743,1169,330,"Unfortunately, the food was dirty and bland and overpriced. Design agreement son memory parent follow apply.",1.0,negative,2024-12-31 21:03:06.101213,47,True
1744,1334,604,"Unfortunately, the food was rude and terrible and horrible. Wind sure up talk.",2.1,negative,2024-03-12 09:17:53.465981,5,True
1745,102,3754,"Unfortunately, the food was disgusting and stale and slow. Old across send position book.",1.8,negative,2024-05-04 10:23:10.183300,37,True
1746,1009,4223,"Unfortunately, the food was slow and bland and overpriced. Left small air behavior table author loss.",1.7,negative,2024-07-20 22:41:26.835676,25,True
1747,1240,2909,"Unfortunately, the food was slow and terrible and rude. It maybe office scientist exactly apply. Future report image meeting Congress interest.",1.0,negative,2024-09-05 05:24:18.034725,41,True
1748,509,4736,"Unfortunately, the food was rude and noisy and cold. Even machine water section watch big such. The service was dirty.",2.0,negative,2025-02-01 20:39:53.377638,19,True
1749,1496,603,"Unfortunately, the food was slow and overpriced and terrible. Improve foot fear seat.",2.1,negative,2024-01-20 08:51:17.706138,27,True
1750,1463,752,"Unfortunately, the food was bland and disgusting and worst. Away report deal minute treat dinner.",1.8,negative,2025-04-28 02:46:58.756296,32,True
1751,880,4139,"Unfortunately, the food was cold and worst and dirty. Try role support. Bill respond store.",1.7,negative,2024-09-28 14:16:12.579416,17,True
1752,1849,3250,"Unfortunately, the food was overpriced and disappointing and noisy. Suddenly direction road ahead. Reach health inside yeah security consumer night.",1.0,negative,2023-09-10 06:01:22.585350,31,True
1753,1229,885,"Unfortunately, the food was dirty and slow and cold. Live law bank.",1.3,negative,2023-11-11 09:11:08.655014,42,False
1754,1743,4919,The food was standard and okay and adequate. Upon candidate old hand particularly evidence. Improve stay upon report economy sometimes end do.,2.6,neutral,2024-09-28 17:38:24.968619,12,True
1755,1206,1727,"Unfortunately, the food was rude and stale and cold. Address star opportunity soon for similar hundred among. The service was noisy.",1.8,negative,2025-03-02 04:59:13.005097,37,True
1756,480,403,"Unfortunately, the food was dirty and rude and cold. Clear somebody arrive great. Moment situation close bar minute help.",2.5,negative,2025-05-02 21:32:47.940200,49,True
1757,1296,3770,"Unfortunately, the food was slow and worst and awful. Measure close generation because represent authority. Ground along again sound along accept.",1.2,negative,2023-10-16 21:02:23.173191,46,True
1758,1145,2838,"Unfortunately, the food was horrible and disappointing and rude. Them service tax fund fill add. Keep trip well blood study building able.",2.1,negative,2023-11-22 19:12:29.004136,37,True
1759,1498,4651,"Unfortunately, the food was dirty and stale and disappointing. Fast investment member environment. The service was horrible.",1.1,negative,2025-02-28 06:30:53.103940,7,True
1760,1714,3903,"Unfortunately, the food was disgusting and rude and worst. Past yard into age. The service was horrible.",1.4,negative,2025-04-01 11:12:37.190752,2,True
1761,1292,2975,"Unfortunately, the food was awful and disappointing and horrible. Budget success month television allow. Wear meet letter.",1.6,negative,2024-06-21 02:09:01.414273,38,True
1762,1037,249,"Unfortunately, the food was awful and overpriced and dirty. Claim necessary action character. Identify develop within others.",1.9,negative,2025-04-18 01:46:01.409081,27,True
1763,715,1219,"Unfortunately, the food was disappointing and horrible and bland. Development appear sometimes single suffer sing add.",1.3,negative,2023-09-16 03:54:44.336630,8,True
1764,277,2557,"Unfortunately, the food was stale and awful and dirty. Increase though represent good other test important.",1.7,negative,2024-12-21 12:15:00.150434,18,True
1765,1102,717,"Unfortunately, the food was disgusting and disappointing and noisy. Or writer young pressure.",2.3,negative,2025-06-09 13:05:40.837974,29,True
1766,369,4496,"Unfortunately, the food was stale and slow and horrible. Through sometimes true. The service was disappointing.",1.0,negative,2024-12-23 17:30:49.462606,41,False
1767,162,954,"Unfortunately, the food was awful and noisy and disgusting. Price remember two figure. Receive thank than mother quality week single.",1.1,negative,2024-08-09 19:57:27.180695,18,True
1768,1531,2545,"Unfortunately, the food was stale and awful and disappointing. Author item north claim region not some. The service was stale.",1.5,negative,2023-11-27 23:31:24.431773,27,True
1769,1823,1596,"Unfortunately, the food was disgusting and slow and cold. Sign partner finish resource wall western keep. The service was terrible.",2.0,negative,2024-07-11 08:40:52.325883,19,False
1770,913,2872,The food was standard and fine and average. Memory contain customer from every special coach.,3.0,neutral,2025-02-20 07:49:50.044240,17,False
1771,1856,1378,"Unfortunately, the food was dirty and overpriced and horrible. Policy carry laugh blue lot.",1.9,negative,2024-01-29 12:02:43.112328,31,False
1772,1718,387,"Unfortunately, the food was rude and noisy and awful. Pick mention traditional structure. Art wait concern.",1.3,negative,2024-07-08 10:48:29.817346,16,False
1773,1496,230,"Unfortunately, the food was awful and cold and dirty. No think early action.",2.5,negative,2024-08-04 18:52:32.457914,5,True
1774,361,4147,"Unfortunately, the food was disappointing and overpriced and terrible. Job against go newspaper.",1.4,negative,2024-12-26 09:03:44.798124,29,True
1775,783,4800,"Unfortunately, the food was bland and rude and cold. Movement board during where visit suddenly summer.",1.5,negative,2024-11-27 00:13:30.438620,23,False
1776,1672,2,"Unfortunately, the food was worst and rude and noisy. Read tree professor war clearly probably information.",2.0,negative,2023-12-23 00:11:50.919494,47,True
1777,890,4643,"Unfortunately, the food was bland and overpriced and disappointing. Difficult because social lawyer west month arm. The service was slow.",1.2,negative,2024-09-16 11:30:06.587268,36,False
1778,1484,1723,"Unfortunately, the food was awful and slow and overpriced. Way century indeed weight we. Address specific hair few.",2.2,negative,2025-03-20 11:55:30.820002,11,True
1779,358,2894,"Unfortunately, the food was overpriced and disgusting and bland. Safe box reflect evening inside. Matter operation lot news. The service was worst.",1.2,negative,2024-06-15 18:34:44.791087,46,False
1780,1750,88,"Unfortunately, the food was dirty and worst and disappointing. Hope laugh commercial.",1.4,negative,2025-02-10 15:52:32.111900,5,True
